group	lower_pct	upper_pct	coverage	mean_width_rel	median_width_rel
pacbio	22	96	0.6896	3.4271	1.7961
pacbio	22	97	0.6896	4.3117	2.2283
pacbio	22	98	0.6896	5.9275	3.1761
pacbio	22	99	0.6896	9.7780	6.0048
pacbio	23	51	0.5322	0.3065	0.2415
pacbio	23	52	0.5399	0.3193	0.2508
pacbio	23	53	0.5521	0.3321	0.2600
pacbio	23	54	0.5565	0.3454	0.2704
pacbio	23	55	0.5676	0.3588	0.2809
pacbio	23	56	0.5831	0.3727	0.2913
pacbio	23	57	0.5909	0.3867	0.3023
pacbio	23	58	0.6031	0.4012	0.3127
pacbio	23	59	0.6153	0.4159	0.3238
pacbio	23	60	0.6197	0.4313	0.3351
pacbio	23	61	0.6286	0.4472	0.3469
pacbio	23	62	0.6330	0.4634	0.3579
pacbio	23	63	0.6353	0.4800	0.3699
pacbio	23	64	0.6375	0.4977	0.3821
pacbio	23	65	0.6386	0.5155	0.3949
pacbio	23	66	0.6397	0.5339	0.4080
pacbio	23	67	0.6430	0.5536	0.4212
pacbio	23	68	0.6452	0.5736	0.4342
pacbio	23	69	0.6497	0.5940	0.4482
pacbio	23	70	0.6508	0.6155	0.4627
pacbio	23	71	0.6541	0.6383	0.4792
pacbio	23	72	0.6552	0.6623	0.4947
pacbio	23	73	0.6552	0.6876	0.5097
pacbio	23	74	0.6552	0.7141	0.5246
pacbio	23	75	0.6563	0.7421	0.5424
pacbio	23	76	0.6563	0.7723	0.5632
pacbio	23	77	0.6563	0.8035	0.5845
pacbio	23	78	0.6563	0.8370	0.6060
pacbio	23	79	0.6563	0.8730	0.6278
pacbio	23	80	0.6585	0.9131	0.6494
pacbio	23	81	0.6608	0.9564	0.6733
pacbio	23	82	0.6630	1.0035	0.6961
pacbio	23	83	0.6663	1.0539	0.7262
pacbio	23	84	0.6685	1.1096	0.7554
pacbio	23	85	0.6685	1.1716	0.7850
pacbio	23	86	0.6685	1.2405	0.8181
pacbio	23	87	0.6685	1.3191	0.8556
pacbio	23	88	0.6685	1.4118	0.8946
pacbio	23	89	0.6685	1.5190	0.9443
pacbio	23	90	0.6685	1.6446	1.0019
pacbio	23	91	0.6685	1.7962	1.0725
pacbio	23	92	0.6685	1.9686	1.1543
pacbio	23	93	0.6685	2.1880	1.2402
pacbio	23	94	0.6685	2.4728	1.3677
pacbio	23	95	0.6685	2.8553	1.5290
pacbio	23	96	0.6685	3.4157	1.7870
pacbio	23	97	0.6685	4.3003	2.2197
pacbio	23	98	0.6685	5.9161	3.1654
pacbio	23	99	0.6685	9.7666	5.9964
pacbio	24	51	0.5100	0.2955	0.2314
pacbio	24	52	0.5177	0.3083	0.2420
pacbio	24	53	0.5299	0.3211	0.2516
pacbio	24	54	0.5344	0.3344	0.2616
pacbio	24	55	0.5455	0.3478	0.2721
pacbio	24	56	0.5610	0.3617	0.2827
pacbio	24	57	0.5687	0.3757	0.2933
pacbio	24	58	0.5809	0.3902	0.3038
pacbio	24	59	0.5931	0.4049	0.3138
pacbio	24	60	0.5976	0.4203	0.3260
pacbio	24	61	0.6064	0.4362	0.3372
pacbio	24	62	0.6109	0.4524	0.3489
pacbio	24	63	0.6131	0.4690	0.3612
pacbio	24	64	0.6153	0.4867	0.3730
pacbio	24	65	0.6164	0.5045	0.3851
pacbio	24	66	0.6175	0.5229	0.3990
pacbio	24	67	0.6208	0.5426	0.4122
pacbio	24	68	0.6231	0.5626	0.4253
pacbio	24	69	0.6275	0.5829	0.4392
pacbio	24	70	0.6286	0.6044	0.4542
pacbio	24	71	0.6319	0.6273	0.4703
pacbio	24	72	0.6330	0.6513	0.4853
pacbio	24	73	0.6330	0.6766	0.5002
pacbio	24	74	0.6330	0.7030	0.5160
pacbio	24	75	0.6341	0.7310	0.5344
pacbio	24	76	0.6341	0.7613	0.5549
pacbio	24	77	0.6341	0.7925	0.5762
pacbio	24	78	0.6341	0.8260	0.5971
pacbio	24	79	0.6341	0.8620	0.6180
pacbio	24	80	0.6364	0.9021	0.6399
pacbio	24	81	0.6386	0.9454	0.6633
pacbio	24	82	0.6408	0.9925	0.6865
pacbio	24	83	0.6441	1.0429	0.7162
pacbio	24	84	0.6463	1.0986	0.7460
pacbio	24	85	0.6463	1.1606	0.7733
pacbio	24	86	0.6463	1.2295	0.8066
pacbio	24	87	0.6463	1.3080	0.8432
pacbio	24	88	0.6463	1.4008	0.8834
pacbio	24	89	0.6463	1.5079	0.9353
pacbio	24	90	0.6463	1.6336	0.9934
pacbio	24	91	0.6463	1.7852	1.0623
pacbio	24	92	0.6463	1.9576	1.1461
pacbio	24	93	0.6463	2.1770	1.2319
pacbio	24	94	0.6463	2.4618	1.3582
pacbio	24	95	0.6463	2.8443	1.5214
pacbio	24	96	0.6463	3.4047	1.7789
pacbio	24	97	0.6463	4.2893	2.2110
pacbio	24	98	0.6463	5.9051	3.1568
pacbio	24	99	0.6463	9.7556	5.9753
pacbio	25	51	0.4800	0.2846	0.2225
pacbio	25	52	0.4878	0.2973	0.2329
pacbio	25	53	0.5000	0.3102	0.2426
pacbio	25	54	0.5044	0.3234	0.2525
pacbio	25	55	0.5155	0.3368	0.2635
pacbio	25	56	0.5310	0.3507	0.2734
pacbio	25	57	0.5388	0.3648	0.2843
pacbio	25	58	0.5510	0.3792	0.2945
pacbio	25	59	0.5632	0.3939	0.3049
pacbio	25	60	0.5676	0.4093	0.3170
pacbio	25	61	0.5765	0.4252	0.3292
pacbio	25	62	0.5809	0.4414	0.3404
pacbio	25	63	0.5831	0.4580	0.3525
pacbio	25	64	0.5854	0.4757	0.3646
pacbio	25	65	0.5865	0.4936	0.3771
pacbio	25	66	0.5876	0.5119	0.3901
pacbio	25	67	0.5909	0.5316	0.4025
pacbio	25	68	0.5931	0.5517	0.4158
pacbio	25	69	0.5976	0.5720	0.4298
pacbio	25	70	0.5987	0.5935	0.4442
pacbio	25	71	0.6020	0.6163	0.4597
pacbio	25	72	0.6031	0.6403	0.4762
pacbio	25	73	0.6031	0.6656	0.4910
pacbio	25	74	0.6031	0.6921	0.5081
pacbio	25	75	0.6042	0.7201	0.5257
pacbio	25	76	0.6042	0.7503	0.5463
pacbio	25	77	0.6042	0.7815	0.5668
pacbio	25	78	0.6042	0.8151	0.5873
pacbio	25	79	0.6042	0.8510	0.6085
pacbio	25	80	0.6064	0.8912	0.6305
pacbio	25	81	0.6086	0.9345	0.6522
pacbio	25	82	0.6109	0.9815	0.6764
pacbio	25	83	0.6142	1.0319	0.7044
pacbio	25	84	0.6164	1.0876	0.7345
pacbio	25	85	0.6164	1.1496	0.7626
pacbio	25	86	0.6164	1.2185	0.7976
pacbio	25	87	0.6164	1.2971	0.8336
pacbio	25	88	0.6164	1.3898	0.8747
pacbio	25	89	0.6164	1.4970	0.9255
pacbio	25	90	0.6164	1.6226	0.9847
pacbio	25	91	0.6164	1.7742	1.0537
pacbio	25	92	0.6164	1.9466	1.1359
pacbio	25	93	0.6164	2.1660	1.2243
pacbio	25	94	0.6164	2.4508	1.3473
pacbio	25	95	0.6164	2.8334	1.5082
pacbio	25	96	0.6164	3.3937	1.7702
pacbio	25	97	0.6164	4.2783	2.2012
pacbio	25	98	0.6164	5.8942	3.1457
pacbio	25	99	0.6164	9.7447	5.9621
pacbio	26	51	0.4457	0.2736	0.2139
pacbio	26	52	0.4534	0.2864	0.2240
pacbio	26	53	0.4656	0.2992	0.2344
pacbio	26	54	0.4701	0.3125	0.2446
pacbio	26	55	0.4812	0.3259	0.2540
pacbio	26	56	0.4967	0.3398	0.2649
pacbio	26	57	0.5044	0.3538	0.2757
pacbio	26	58	0.5166	0.3683	0.2850
pacbio	26	59	0.5288	0.3830	0.2956
pacbio	26	60	0.5333	0.3984	0.3078
pacbio	26	61	0.5421	0.4143	0.3196
pacbio	26	62	0.5466	0.4305	0.3308
pacbio	26	63	0.5488	0.4471	0.3435
pacbio	26	64	0.5510	0.4648	0.3550
pacbio	26	65	0.5521	0.4826	0.3674
pacbio	26	66	0.5532	0.5010	0.3803
pacbio	26	67	0.5565	0.5207	0.3936
pacbio	26	68	0.5588	0.5407	0.4062
pacbio	26	69	0.5632	0.5611	0.4198
pacbio	26	70	0.5643	0.5826	0.4341
pacbio	26	71	0.5676	0.6054	0.4496
pacbio	26	72	0.5687	0.6294	0.4641
pacbio	26	73	0.5687	0.6547	0.4819
pacbio	26	74	0.5687	0.6812	0.4990
pacbio	26	75	0.5698	0.7091	0.5172
pacbio	26	76	0.5698	0.7394	0.5370
pacbio	26	77	0.5698	0.7706	0.5571
pacbio	26	78	0.5698	0.8041	0.5784
pacbio	26	79	0.5698	0.8401	0.5988
pacbio	26	80	0.5721	0.8802	0.6208
pacbio	26	81	0.5743	0.9235	0.6442
pacbio	26	82	0.5765	0.9706	0.6681
pacbio	26	83	0.5798	1.0210	0.6965
pacbio	26	84	0.5820	1.0767	0.7255
pacbio	26	85	0.5820	1.1387	0.7547
pacbio	26	86	0.5820	1.2076	0.7879
pacbio	26	87	0.5820	1.2862	0.8252
pacbio	26	88	0.5820	1.3789	0.8653
pacbio	26	89	0.5820	1.4860	0.9172
pacbio	26	90	0.5820	1.6117	0.9762
pacbio	26	91	0.5820	1.7633	1.0467
pacbio	26	92	0.5820	1.9357	1.1277
pacbio	26	93	0.5820	2.1551	1.2153
pacbio	26	94	0.5820	2.4399	1.3349
pacbio	26	95	0.5820	2.8224	1.5006
pacbio	26	96	0.5820	3.3828	1.7542
pacbio	26	97	0.5820	4.2674	2.1946
pacbio	26	98	0.5820	5.8832	3.1366
pacbio	26	99	0.5820	9.7337	5.9540
pacbio	27	51	0.4157	0.2628	0.2055
pacbio	27	52	0.4235	0.2755	0.2156
pacbio	27	53	0.4357	0.2884	0.2256
pacbio	27	54	0.4401	0.3016	0.2356
pacbio	27	55	0.4512	0.3150	0.2460
pacbio	27	56	0.4667	0.3289	0.2563
pacbio	27	57	0.4745	0.3430	0.2666
pacbio	27	58	0.4867	0.3574	0.2767
pacbio	27	59	0.4989	0.3722	0.2875
pacbio	27	60	0.5033	0.3876	0.2989
pacbio	27	61	0.5122	0.4034	0.3105
pacbio	27	62	0.5166	0.4196	0.3222
pacbio	27	63	0.5188	0.4363	0.3336
pacbio	27	64	0.5211	0.4539	0.3458
pacbio	27	65	0.5222	0.4718	0.3577
pacbio	27	66	0.5233	0.4901	0.3710
pacbio	27	67	0.5266	0.5099	0.3846
pacbio	27	68	0.5288	0.5299	0.3973
pacbio	27	69	0.5333	0.5502	0.4113
pacbio	27	70	0.5344	0.5717	0.4256
pacbio	27	71	0.5377	0.5946	0.4409
pacbio	27	72	0.5388	0.6185	0.4556
pacbio	27	73	0.5388	0.6438	0.4736
pacbio	27	74	0.5388	0.6703	0.4905
pacbio	27	75	0.5399	0.6983	0.5078
pacbio	27	76	0.5399	0.7285	0.5272
pacbio	27	77	0.5399	0.7597	0.5485
pacbio	27	78	0.5399	0.7933	0.5699
pacbio	27	79	0.5399	0.8292	0.5906
pacbio	27	80	0.5421	0.8694	0.6120
pacbio	27	81	0.5443	0.9127	0.6356
pacbio	27	82	0.5466	0.9597	0.6598
pacbio	27	83	0.5499	1.0101	0.6874
pacbio	27	84	0.5521	1.0658	0.7159
pacbio	27	85	0.5521	1.1279	0.7455
pacbio	27	86	0.5521	1.1968	0.7789
pacbio	27	87	0.5521	1.2753	0.8166
pacbio	27	88	0.5521	1.3680	0.8579
pacbio	27	89	0.5521	1.4752	0.9078
pacbio	27	90	0.5521	1.6009	0.9680
pacbio	27	91	0.5521	1.7524	1.0382
pacbio	27	92	0.5521	1.9248	1.1175
pacbio	27	93	0.5521	2.1443	1.2073
pacbio	27	94	0.5521	2.4290	1.3254
pacbio	27	95	0.5521	2.8116	1.4916
pacbio	27	96	0.5521	3.3719	1.7455
pacbio	27	97	0.5521	4.2565	2.1850
pacbio	27	98	0.5521	5.8724	3.1298
pacbio	27	99	0.5521	9.7229	5.9375
pacbio	28	51	0.3902	0.2519	0.1971
pacbio	28	52	0.3980	0.2647	0.2073
pacbio	28	53	0.4102	0.2775	0.2174
pacbio	28	54	0.4146	0.2907	0.2268
pacbio	28	55	0.4257	0.3042	0.2370
pacbio	28	56	0.4412	0.3180	0.2475
pacbio	28	57	0.4490	0.3321	0.2578
pacbio	28	58	0.4612	0.3465	0.2681
pacbio	28	59	0.4734	0.3613	0.2787
pacbio	28	60	0.4778	0.3767	0.2901
pacbio	28	61	0.4867	0.3925	0.3017
pacbio	28	62	0.4911	0.4088	0.3124
pacbio	28	63	0.4933	0.4254	0.3246
pacbio	28	64	0.4956	0.4430	0.3371
pacbio	28	65	0.4967	0.4609	0.3489
pacbio	28	66	0.4978	0.4793	0.3620
pacbio	28	67	0.5011	0.4990	0.3753
pacbio	28	68	0.5033	0.5190	0.3883
pacbio	28	69	0.5078	0.5393	0.4019
pacbio	28	70	0.5089	0.5608	0.4159
pacbio	28	71	0.5122	0.5837	0.4322
pacbio	28	72	0.5133	0.6076	0.4466
pacbio	28	73	0.5133	0.6330	0.4647
pacbio	28	74	0.5133	0.6594	0.4805
pacbio	28	75	0.5144	0.6874	0.4989
pacbio	28	76	0.5144	0.7176	0.5186
pacbio	28	77	0.5144	0.7489	0.5390
pacbio	28	78	0.5144	0.7824	0.5604
pacbio	28	79	0.5144	0.8183	0.5807
pacbio	28	80	0.5166	0.8585	0.6038
pacbio	28	81	0.5188	0.9018	0.6281
pacbio	28	82	0.5211	0.9488	0.6518
pacbio	28	83	0.5244	0.9992	0.6788
pacbio	28	84	0.5266	1.0550	0.7077
pacbio	28	85	0.5266	1.1170	0.7381
pacbio	28	86	0.5266	1.1859	0.7693
pacbio	28	87	0.5266	1.2644	0.8090
pacbio	28	88	0.5266	1.3571	0.8486
pacbio	28	89	0.5266	1.4643	0.9007
pacbio	28	90	0.5266	1.5900	0.9567
pacbio	28	91	0.5266	1.7416	1.0298
pacbio	28	92	0.5266	1.9139	1.1088
pacbio	28	93	0.5266	2.1334	1.2007
pacbio	28	94	0.5266	2.4182	1.3142
pacbio	28	95	0.5266	2.8007	1.4820
pacbio	28	96	0.5266	3.3611	1.7378
pacbio	28	97	0.5266	4.2457	2.1765
pacbio	28	98	0.5266	5.8615	3.1229
pacbio	28	99	0.5266	9.7120	5.9213
pacbio	29	51	0.3670	0.2411	0.1888
pacbio	29	52	0.3747	0.2538	0.1990
pacbio	29	53	0.3869	0.2667	0.2086
pacbio	29	54	0.3914	0.2799	0.2187
pacbio	29	55	0.4024	0.2933	0.2285
pacbio	29	56	0.4180	0.3072	0.2381
pacbio	29	57	0.4257	0.3213	0.2480
pacbio	29	58	0.4379	0.3357	0.2587
pacbio	29	59	0.4501	0.3505	0.2692
pacbio	29	60	0.4545	0.3659	0.2803
pacbio	29	61	0.4634	0.3817	0.2923
pacbio	29	62	0.4678	0.3979	0.3036
pacbio	29	63	0.4701	0.4146	0.3151
pacbio	29	64	0.4723	0.4322	0.3277
pacbio	29	65	0.4734	0.4501	0.3406
pacbio	29	66	0.4745	0.4685	0.3533
pacbio	29	67	0.4778	0.4882	0.3672
pacbio	29	68	0.4800	0.5082	0.3798
pacbio	29	69	0.4845	0.5285	0.3926
pacbio	29	70	0.4856	0.5500	0.4073
pacbio	29	71	0.4889	0.5729	0.4225
pacbio	29	72	0.4900	0.5968	0.4377
pacbio	29	73	0.4900	0.6222	0.4552
pacbio	29	74	0.4900	0.6486	0.4709
pacbio	29	75	0.4911	0.6766	0.4905
pacbio	29	76	0.4911	0.7068	0.5101
pacbio	29	77	0.4911	0.7380	0.5292
pacbio	29	78	0.4911	0.7716	0.5512
pacbio	29	79	0.4911	0.8075	0.5709
pacbio	29	80	0.4933	0.8477	0.5936
pacbio	29	81	0.4956	0.8910	0.6181
pacbio	29	82	0.4978	0.9380	0.6426
pacbio	29	83	0.5011	0.9884	0.6694
pacbio	29	84	0.5033	1.0441	0.6983
pacbio	29	85	0.5033	1.1062	0.7289
pacbio	29	86	0.5033	1.1751	0.7604
pacbio	29	87	0.5033	1.2536	0.7983
pacbio	29	88	0.5033	1.3463	0.8392
pacbio	29	89	0.5033	1.4535	0.8914
pacbio	29	90	0.5033	1.5792	0.9478
pacbio	29	91	0.5033	1.7307	1.0216
pacbio	29	92	0.5033	1.9031	1.0995
pacbio	29	93	0.5033	2.1226	1.1925
pacbio	29	94	0.5033	2.4074	1.3071
pacbio	29	95	0.5033	2.7899	1.4725
pacbio	29	96	0.5033	3.3503	1.7294
pacbio	29	97	0.5033	4.2349	2.1664
pacbio	29	98	0.5033	5.8507	3.1162
pacbio	29	99	0.5033	9.7012	5.9140
pacbio	30	51	0.3514	0.2306	0.1802
pacbio	30	52	0.3592	0.2434	0.1907
pacbio	30	53	0.3714	0.2562	0.1999
pacbio	30	54	0.3758	0.2695	0.2090
pacbio	30	55	0.3869	0.2829	0.2188
pacbio	30	56	0.4024	0.2968	0.2296
pacbio	30	57	0.4102	0.3108	0.2392
pacbio	30	58	0.4224	0.3253	0.2491
pacbio	30	59	0.4346	0.3400	0.2603
pacbio	30	60	0.4390	0.3554	0.2709
pacbio	30	61	0.4479	0.3713	0.2831
pacbio	30	62	0.4523	0.3875	0.2947
pacbio	30	63	0.4545	0.4041	0.3061
pacbio	30	64	0.4568	0.4218	0.3192
pacbio	30	65	0.4579	0.4396	0.3316
pacbio	30	66	0.4590	0.4580	0.3446
pacbio	30	67	0.4623	0.4777	0.3573
pacbio	30	68	0.4645	0.4977	0.3701
pacbio	30	69	0.4690	0.5181	0.3836
pacbio	30	70	0.4701	0.5395	0.3981
pacbio	30	71	0.4734	0.5624	0.4132
pacbio	30	72	0.4745	0.5864	0.4284
pacbio	30	73	0.4745	0.6117	0.4457
pacbio	30	74	0.4745	0.6381	0.4615
pacbio	30	75	0.4756	0.6661	0.4801
pacbio	30	76	0.4756	0.6964	0.4997
pacbio	30	77	0.4756	0.7276	0.5199
pacbio	30	78	0.4756	0.7611	0.5408
pacbio	30	79	0.4756	0.7971	0.5626
pacbio	30	80	0.4778	0.8372	0.5852
pacbio	30	81	0.4800	0.8805	0.6090
pacbio	30	82	0.4823	0.9276	0.6345
pacbio	30	83	0.4856	0.9780	0.6609
pacbio	30	84	0.4878	1.0337	0.6873
pacbio	30	85	0.4878	1.0957	0.7214
pacbio	30	86	0.4878	1.1646	0.7503
pacbio	30	87	0.4878	1.2431	0.7886
pacbio	30	88	0.4878	1.3359	0.8307
pacbio	30	89	0.4878	1.4430	0.8818
pacbio	30	90	0.4878	1.5687	0.9408
pacbio	30	91	0.4878	1.7203	1.0129
pacbio	30	92	0.4878	1.8927	1.0905
pacbio	30	93	0.4878	2.1121	1.1834
pacbio	30	94	0.4878	2.3969	1.2985
pacbio	30	95	0.4878	2.7794	1.4638
pacbio	30	96	0.4878	3.3398	1.7223
pacbio	30	97	0.4878	4.2244	2.1570
pacbio	30	98	0.4878	5.8402	3.1080
pacbio	30	99	0.4878	9.6907	5.9063
pacbio	31	51	0.3259	0.2203	0.1721
pacbio	31	52	0.3337	0.2330	0.1815
pacbio	31	53	0.3459	0.2459	0.1911
pacbio	31	54	0.3503	0.2591	0.2008
pacbio	31	55	0.3614	0.2725	0.2105
pacbio	31	56	0.3769	0.2864	0.2208
pacbio	31	57	0.3847	0.3005	0.2304
pacbio	31	58	0.3969	0.3149	0.2408
pacbio	31	59	0.4091	0.3297	0.2525
pacbio	31	60	0.4135	0.3451	0.2627
pacbio	31	61	0.4224	0.3609	0.2747
pacbio	31	62	0.4268	0.3771	0.2863
pacbio	31	63	0.4290	0.3938	0.2984
pacbio	31	64	0.4313	0.4114	0.3114
pacbio	31	65	0.4324	0.4293	0.3235
pacbio	31	66	0.4335	0.4477	0.3358
pacbio	31	67	0.4368	0.4674	0.3493
pacbio	31	68	0.4390	0.4874	0.3615
pacbio	31	69	0.4435	0.5077	0.3744
pacbio	31	70	0.4446	0.5292	0.3888
pacbio	31	71	0.4479	0.5521	0.4034
pacbio	31	72	0.4490	0.5760	0.4191
pacbio	31	73	0.4490	0.6013	0.4362
pacbio	31	74	0.4490	0.6278	0.4523
pacbio	31	75	0.4501	0.6558	0.4710
pacbio	31	76	0.4501	0.6860	0.4912
pacbio	31	77	0.4501	0.7172	0.5106
pacbio	31	78	0.4501	0.7508	0.5321
pacbio	31	79	0.4501	0.7867	0.5535
pacbio	31	80	0.4523	0.8269	0.5763
pacbio	31	81	0.4545	0.8702	0.5994
pacbio	31	82	0.4568	0.9172	0.6266
pacbio	31	83	0.4601	0.9676	0.6496
pacbio	31	84	0.4623	1.0233	0.6782
pacbio	31	85	0.4623	1.0854	0.7087
pacbio	31	86	0.4623	1.1543	0.7402
pacbio	31	87	0.4623	1.2328	0.7800
pacbio	31	88	0.4623	1.3255	0.8213
pacbio	31	89	0.4623	1.4327	0.8732
pacbio	31	90	0.4623	1.5584	0.9321
pacbio	31	91	0.4623	1.7099	1.0039
pacbio	31	92	0.4623	1.8823	1.0828
pacbio	31	93	0.4623	2.1018	1.1757
pacbio	31	94	0.4623	2.3865	1.2904
pacbio	31	95	0.4623	2.7691	1.4548
pacbio	31	96	0.4623	3.3295	1.7149
pacbio	31	97	0.4623	4.2141	2.1475
pacbio	31	98	0.4623	5.8299	3.0991
pacbio	31	99	0.4623	9.6804	5.8997
pacbio	32	51	0.2938	0.2098	0.1636
pacbio	32	52	0.3016	0.2226	0.1734
pacbio	32	53	0.3137	0.2354	0.1830
pacbio	32	54	0.3182	0.2487	0.1924
pacbio	32	55	0.3293	0.2621	0.2025
pacbio	32	56	0.3448	0.2760	0.2126
pacbio	32	57	0.3525	0.2900	0.2223
pacbio	32	58	0.3647	0.3045	0.2329
pacbio	32	59	0.3769	0.3192	0.2444
pacbio	32	60	0.3814	0.3346	0.2552
pacbio	32	61	0.3902	0.3505	0.2666
pacbio	32	62	0.3947	0.3667	0.2789
pacbio	32	63	0.3969	0.3833	0.2908
pacbio	32	64	0.3991	0.4010	0.3029
pacbio	32	65	0.4002	0.4188	0.3147
pacbio	32	66	0.4013	0.4372	0.3273
pacbio	32	67	0.4047	0.4569	0.3408
pacbio	32	68	0.4069	0.4769	0.3526
pacbio	32	69	0.4113	0.4973	0.3661
pacbio	32	70	0.4124	0.5188	0.3796
pacbio	32	71	0.4157	0.5416	0.3949
pacbio	32	72	0.4169	0.5656	0.4103
pacbio	32	73	0.4169	0.5909	0.4283
pacbio	32	74	0.4169	0.6174	0.4448
pacbio	32	75	0.4180	0.6453	0.4621
pacbio	32	76	0.4180	0.6756	0.4817
pacbio	32	77	0.4180	0.7068	0.5013
pacbio	32	78	0.4180	0.7403	0.5217
pacbio	32	79	0.4180	0.7763	0.5443
pacbio	32	80	0.4202	0.8164	0.5670
pacbio	32	81	0.4224	0.8597	0.5913
pacbio	32	82	0.4246	0.9068	0.6171
pacbio	32	83	0.4279	0.9572	0.6427
pacbio	32	84	0.4302	1.0129	0.6708
pacbio	32	85	0.4302	1.0749	0.6980
pacbio	32	86	0.4302	1.1438	0.7334
pacbio	32	87	0.4302	1.2224	0.7713
pacbio	32	88	0.4302	1.3151	0.8135
pacbio	32	89	0.4302	1.4222	0.8648
pacbio	32	90	0.4302	1.5479	0.9244
pacbio	32	91	0.4302	1.6995	0.9924
pacbio	32	92	0.4302	1.8719	1.0745
pacbio	32	93	0.4302	2.0913	1.1679
pacbio	32	94	0.4302	2.3761	1.2813
pacbio	32	95	0.4302	2.7586	1.4463
pacbio	32	96	0.4302	3.3190	1.7075
pacbio	32	97	0.4302	4.2036	2.1394
pacbio	32	98	0.4302	5.8194	3.0914
pacbio	32	99	0.4302	9.6699	5.8941
pacbio	33	51	0.2583	0.1995	0.1550
pacbio	33	52	0.2661	0.2123	0.1644
pacbio	33	53	0.2783	0.2251	0.1744
pacbio	33	54	0.2827	0.2383	0.1839
pacbio	33	55	0.2938	0.2518	0.1936
pacbio	33	56	0.3093	0.2656	0.2044
pacbio	33	57	0.3171	0.2797	0.2148
pacbio	33	58	0.3293	0.2942	0.2249
pacbio	33	59	0.3415	0.3089	0.2359
pacbio	33	60	0.3459	0.3243	0.2470
pacbio	33	61	0.3548	0.3401	0.2579
pacbio	33	62	0.3592	0.3564	0.2703
pacbio	33	63	0.3614	0.3730	0.2817
pacbio	33	64	0.3636	0.3907	0.2932
pacbio	33	65	0.3647	0.4085	0.3057
pacbio	33	66	0.3659	0.4269	0.3182
pacbio	33	67	0.3692	0.4466	0.3310
pacbio	33	68	0.3714	0.4666	0.3438
pacbio	33	69	0.3758	0.4869	0.3580
pacbio	33	70	0.3769	0.5084	0.3716
pacbio	33	71	0.3803	0.5313	0.3860
pacbio	33	72	0.3814	0.5553	0.4020
pacbio	33	73	0.3814	0.5806	0.4202
pacbio	33	74	0.3814	0.6070	0.4365
pacbio	33	75	0.3825	0.6350	0.4543
pacbio	33	76	0.3825	0.6652	0.4738
pacbio	33	77	0.3825	0.6965	0.4932
pacbio	33	78	0.3825	0.7300	0.5141
pacbio	33	79	0.3825	0.7659	0.5354
pacbio	33	80	0.3847	0.8061	0.5580
pacbio	33	81	0.3869	0.8494	0.5822
pacbio	33	82	0.3891	0.8965	0.6088
pacbio	33	83	0.3925	0.9469	0.6349
pacbio	33	84	0.3947	1.0026	0.6626
pacbio	33	85	0.3947	1.0646	0.6891
pacbio	33	86	0.3947	1.1335	0.7259
pacbio	33	87	0.3947	1.2120	0.7634
pacbio	33	88	0.3947	1.3048	0.8059
pacbio	33	89	0.3947	1.4119	0.8571
pacbio	33	90	0.3947	1.5376	0.9154
pacbio	33	91	0.3947	1.6892	0.9847
pacbio	33	92	0.3947	1.8615	1.0663
pacbio	33	93	0.3947	2.0810	1.1614
pacbio	33	94	0.3947	2.3658	1.2725
pacbio	33	95	0.3947	2.7483	1.4377
pacbio	33	96	0.3947	3.3087	1.6982
pacbio	33	97	0.3947	4.1933	2.1308
pacbio	33	98	0.3947	5.8091	3.0848
pacbio	33	99	0.3947	9.6596	5.8864
pacbio	34	51	0.2306	0.1891	0.1466
pacbio	34	52	0.2384	0.2018	0.1563
pacbio	34	53	0.2506	0.2147	0.1663
pacbio	34	54	0.2550	0.2279	0.1763
pacbio	34	55	0.2661	0.2413	0.1862
pacbio	34	56	0.2816	0.2552	0.1962
pacbio	34	57	0.2894	0.2693	0.2057
pacbio	34	58	0.3016	0.2837	0.2159
pacbio	34	59	0.3137	0.2984	0.2258
pacbio	34	60	0.3182	0.3138	0.2379
pacbio	34	61	0.3271	0.3297	0.2500
pacbio	34	62	0.3315	0.3459	0.2605
pacbio	34	63	0.3337	0.3625	0.2726
pacbio	34	64	0.3359	0.3802	0.2845
pacbio	34	65	0.3370	0.3981	0.2966
pacbio	34	66	0.3381	0.4164	0.3092
pacbio	34	67	0.3415	0.4362	0.3227
pacbio	34	68	0.3437	0.4562	0.3351
pacbio	34	69	0.3481	0.4765	0.3492
pacbio	34	70	0.3492	0.4980	0.3634
pacbio	34	71	0.3525	0.5208	0.3775
pacbio	34	72	0.3537	0.5448	0.3938
pacbio	34	73	0.3537	0.5701	0.4115
pacbio	34	74	0.3537	0.5966	0.4274
pacbio	34	75	0.3548	0.6246	0.4458
pacbio	34	76	0.3548	0.6548	0.4652
pacbio	34	77	0.3548	0.6860	0.4843
pacbio	34	78	0.3548	0.7196	0.5055
pacbio	34	79	0.3548	0.7555	0.5264
pacbio	34	80	0.3570	0.7957	0.5474
pacbio	34	81	0.3592	0.8390	0.5719
pacbio	34	82	0.3614	0.8860	0.5988
pacbio	34	83	0.3647	0.9364	0.6256
pacbio	34	84	0.3670	0.9921	0.6527
pacbio	34	85	0.3670	1.0541	0.6816
pacbio	34	86	0.3670	1.1231	0.7177
pacbio	34	87	0.3670	1.2016	0.7558
pacbio	34	88	0.3670	1.2943	0.7982
